	model_id	mean_residual_deviance	rmse	mse	mae	rmsle	system_date	runtime
20	GBM_grid_1_AutoML_20190416_022142_model_19	26309762802019320	162202844.61753228	26309762802019320	96519483.71982668	0.33907219338637506	2019-04-16	1000
21	XGBoost_2_AutoML_20190416_015849	26397458426429430	162472946.7524653	26397458426429430	94996162.43673012	0.3265386957777082	2019-04-16	1000
22	XGBoost_2_AutoML_20190416_022142	26421353457477156	162546465.5336349	26421353457477156	95198321.3912654	0.3256217615277969	2019-04-16	1000
23	GBM_grid_1_AutoML_20190416_022142_model_22	26421406078199136	162546627.39718452	26421406078199136	95522427.40957417	0.3279514930585443	2019-04-16	1000
24	GBM_1_AutoML_20190416_021340	26478298633983372	162721537.09322983	26478298633983372	97863201.38082694	0.3335275140291422	2019-04-16	1000
25	XGBoost_grid_1_AutoML_20190416_015849_model_3	26628202489753070	163181501.67758927	26628202489753070	95208478.14199328	0.32646039058643644	2019-04-16	1000
26	XGBoost_grid_1_AutoML_20190416_022142_model_20	26664820967957708	163293664.81268558	26664820967957708	94962004.59932809	0.3231620456822121	2019-04-16	1000
27	XGBoost_grid_1_AutoML_20190416_022142_model_2	26722293557990950	163469549.32950342	26722293557990950	98778375.09070548	0.33505927413311354	2019-04-16	1000
28	GBM_grid_1_AutoML_20190416_021340_model_7	26741315355422980	163527720.44954023	26741315355422980	98155567.38730218	0.3585041456238243	2019-04-16	1000
29	GBM_2_AutoML_20190416_020809	26790696006005864	163678636.37630248	26790696006005864	99095111.83379896	0.3348152369491441	2019-04-16	1000
30	GBM_grid_1_AutoML_20190416_015849_model_7	26802014565231010	163713208.27969566	26802014565231010	97371084.02584428	0.3566645052432887	2019-04-16	1000
31	XGBoost_grid_1_AutoML_20190416_022142_model_5	26804418077306000	163720548.7326072	26804418077306000	98964168.75162372	0.3355735316611883	2019-04-16	1000
32	GBM_grid_1_AutoML_20190416_022142_model_30	26835445213947980	163815277.71837392	26835445213947980	97936298.37825678	0.3452055646248053	2019-04-16	1000
33	DRF_1_AutoML_20190416_021340	26864263925279030	163903215.11574757	26864263925279030	98306040.955153	0.3352818522137272	2019-04-16	1000
34	GBM_2_AutoML_20190416_022142	26888807261380156	163978069.4525343	26888807261380156	99314990.16468146	0.3343451611924603	2019-04-16	1000
35	GBM_4_AutoML_20190416_015849	26926564934872772	164093159.3177265	26926564934872772	97925160.3329406	0.33285590174880264	2019-04-16	1000
36	XGBoost_2_AutoML_20190416_020809	26952706603932320	164172794.9568147	26952706603932320	95513126.26830909	0.32517140178330245	2019-04-16	1000
37	GBM_4_AutoML_20190416_020809	26988357514766430	164281336.47729567	26988357514766430	97566053.13398948	0.33274044796307234	2019-04-16	1000
38	XGBoost_grid_1_AutoML_20190416_021340_model_10	27011332400653532	164351247.0310266	27011332400653532	97007786.637402	0.32867362308250625	2019-04-16	1000
39	GBM_2_AutoML_20190416_021340	27020692200376308	164379719.55316237	27020692200376308	100566446.39001158	0.3368220511385198	2019-04-16	1000
40	XGBoost_grid_1_AutoML_20190416_022142_model_13	27049739934073976	164468051.40839353	27049739934073976	99937757.9968645	0.3385009694416158	2019-04-16	1000
41	GBM_3_AutoML_20190416_022142	27073451248343420	164540120.48234138	27073451248343420	99066591.52557604	0.33361146474665543	2019-04-16	1000
42	GBM_4_AutoML_20190416_022142	27124563009725240	164695364.26300904	27124563009725240	97975315.7403629	0.3293218141042152	2019-04-16	1000
43	GBM_4_AutoML_20190416_021340	27128481211098464	164707259.13297948	27128481211098464	97611897.45148912	0.33089964101772645	2019-04-16	1000
44	XRT_1_AutoML_20190416_020809	27150302443024316	164773488.28930068	27150302443024316	97653895.54037158	0.3372920493951284	2019-04-16	1000
45	XGBoost_grid_1_AutoML_20190416_022142_model_11	27197638491367028	164917065.49465105	27197638491367028	97257622.09272116	0.34629795863866764	2019-04-16	1000
46	GBM_3_AutoML_20190416_020809	27200167268118450	164924732.1298975	27200167268118450	99454011.3965044	0.3355094937763093	2019-04-16	1000
47	DRF_1_AutoML_20190416_020809	27225306112403404	165000927.6107362	27225306112403404	98470437.44886236	0.3374464430076179	2019-04-16	1000
48	GBM_3_AutoML_20190416_021340	27251200422210460	165079376.126185	27251200422210460	99760053.14954758	0.3359700656642713	2019-04-16	1000
49	XGBoost_grid_1_AutoML_20190416_015849_model_4	27252377961065530	165082942.67145085	27252377961065530	96535857.85979845	0.3277680598860774	2019-04-16	1000
50	XRT_1_AutoML_20190416_015849	27417804068506330	165583223.99478254	27417804068506330	98496229.87690364	0.3367189463546034	2019-04-16	1000
51	XGBoost_grid_1_AutoML_20190416_020809_model_2	27482846588458908	165779511.96833372	27482846588458908	96750344.31086226	0.3266704325440277	2019-04-16	1000
52	GBM_3_AutoML_20190416_015849	27591064593120148	166105582.66692948	27591064593120148	100130390.09782983	0.33506538389333784	2019-04-16	1000
53	GBM_grid_1_AutoML_20190416_021340_model_12	27598287152839470	166127322.11421296	27598287152839470	98954473.64990582	0.3549969220882689	2019-04-16	1000
54	XGBoost_grid_1_AutoML_20190416_015849_model_1	27627708837558150	166215850.13938397	27627708837558150	98098056.7525196	0.3345603557609977	2019-04-16	1000
55	GBM_2_AutoML_20190416_015849	27654699672556740	166297022.4404416	27654699672556740	100149145.66231434	0.334040042814968	2019-04-16	1000
56	GBM_grid_1_AutoML_20190416_022142_model_40	27691336549880270	166407140.92213792	27691336549880270	97916993.42680082	0.33077234440484754	2019-04-16	1000
57	XGBoost_grid_1_AutoML_20190416_022142_model_18	27797263597789336	166725113.87847164	27797263597789336	96991345.26674132	0.32795862127509623	2019-04-16	1000
58	DRF_1_AutoML_20190416_015849	27815046156391240	166778434.32647768	27815046156391240	98831417.71212693	0.33805682218344474	2019-04-16	1000
59	XGBoost_grid_1_AutoML_20190416_022142_model_21	27895935030186500	167020762.272798	27895935030186500	95142453.77917132	0.32451245071367946	2019-04-16	1000
60	GBM_grid_1_AutoML_20190416_022142_model_18	27983794095565364	167283573.896439	27983794095565364	101691094.64274092	0.3615473825343341	2019-04-16	1000
61	XRT_1_AutoML_20190416_021340	28052843741775980	167489831.75636658	28052843741775980	99508628.88557936	0.33940276234900696	2019-04-16	1000
62	XGBoost_3_AutoML_20190416_021340	28088450936619604	167596094.6341519	28088450936619604	102769021.02486002	0.3448181642732311	2019-04-16	1000
63	GBM_grid_1_AutoML_20190416_015849_model_8	28130022164919252	167720070.84698972	28130022164919252	101269518.36952232	0.3655934411225064	2019-04-16	1000
64	XGBoost_grid_1_AutoML_20190416_020809_model_1	28391573749881816	168497993.31114247	28391573749881816	103181590.63157897	0.3434223244899615	2019-04-16	1000
65	GBM_grid_1_AutoML_20190416_020809_model_9	28431104171210812	168615254.85913432	28431104171210812	101660845.05689228	0.3656319179543465	2019-04-16	1000
66	XGBoost_3_AutoML_20190416_022142	28634653651051844	169217769.90331674	28634653651051844	103440505.21657334	0.3471177234819573	2019-04-16	1000
67	DRF_1_AutoML_20190416_022142	28638175729316896	169228176.52305096	28638175729316896	100314403.38066442	0.3422193437289053	2019-04-16	1000
68	XGBoost_3_AutoML_20190416_015849	28664642725816670	169306357.60601747	28664642725816670	103296865.01052631	0.3474103924403393	2019-04-16	1000
69	GBM_grid_1_AutoML_20190416_022142_model_34	28780440164101428	169647988.97747484	28780440164101428	105325721.89990903	0.3548024333694167	2019-04-16	1000
70	XGBoost_grid_1_AutoML_20190416_022142_model_12	28794804127145704	169690318.30704337	28794804127145704	100130208.50436729	0.3349127881522651	2019-04-16	1000
71	XRT_1_AutoML_20190416_022142	28795468443692804	169692275.73373163	28795468443692804	99609583.48232313	0.3415656420716391	2019-04-16	1000
72	GBM_grid_1_AutoML_20190416_021340_model_14	28832520217998970	169801414.06360245	28832520217998970	100516950.00428955	0.3364121249297233	2019-04-16	1000
73	XGBoost_grid_1_AutoML_20190416_021340_model_12	28884359675879788	169953992.82123318	28884359675879788	103624340.4550952	0.34657457437351624	2019-04-16	1000
74	GBM_grid_1_AutoML_20190416_022142_model_20	28913079616069284	170038465.10736707	28913079616069284	104985298.07527225		2019-04-16	1000
75	XGBoost_grid_1_AutoML_20190416_022142_model_8	28999977656649948	170293798.05691677	28999977656649948	102525701.56326988	0.34334824565962924	2019-04-16	1000
76	XGBoost_3_AutoML_20190416_020809	29085379692815670	170544362.82919368	29085379692815670	104097740.65845464	0.3480326028133832	2019-04-16	1000
77	XGBoost_grid_1_AutoML_20190416_022142_model_4	29166634599381640	170782418.88257012	29166634599381640	100826006.89182529	0.3484239746625054	2019-04-16	1000
78	XGBoost_grid_1_AutoML_20190416_021340_model_4	29246190974081480	171015177.61322087	29246190974081480	104354659.0387458	0.3471464006335264	2019-04-16	1000
79	GBM_grid_1_AutoML_20190416_015849_model_11	29290313638464400	171144131.18323514	29290313638464400	105498600.38741018	0.3511664443999445	2019-04-16	1000
80	GBM_grid_1_AutoML_20190416_015849_model_6	29408322597900150	171488549.46584672	29408322597900150	102961153.8471249	0.3504176717388723	2019-04-16	1000
81	GBM_grid_1_AutoML_20190416_020809_model_1	29441191664619380	171584357.28416324	29441191664619380	103396260.90152606	0.3426773232635252	2019-04-16	1000
82	XGBoost_grid_1_AutoML_20190416_022142_model_17	29529007485815636	171840063.68078324	29529007485815636	104514023.73393056	0.3460508193492059	2019-04-16	1000
83	GBM_grid_1_AutoML_20190416_022142_model_38	29778053505747180	172563186.99464026	29778053505747180	104660802.96478434	0.3838450809747131	2019-04-16	1000
84	GBM_grid_1_AutoML_20190416_022142_model_14	29784065838873524	172580606.78672308	29784065838873524	108044808.14096619		2019-04-16	1000
85	GBM_grid_1_AutoML_20190416_020809_model_4	29931520400766628	173007284.24192616	29931520400766628	107391733.57712854		2019-04-16	1000
86	GBM_grid_1_AutoML_20190416_015849_model_9	30057834252932668	173371953.47844663	30057834252932668	102872059.59500144	0.3418653558395161	2019-04-16	1000
87	GBM_grid_1_AutoML_20190416_022142_model_10	30194400992499188	173765361.88924187	30194400992499188	105497465.61527307	0.3694815111680159	2019-04-16	1000
88	XGBoost_grid_1_AutoML_20190416_021340_model_9	30252689366868012	173933002.52358094	30252689366868012	101734577.45487122	0.33730155190157823	2019-04-16	1000
89	GBM_grid_1_AutoML_20190416_022142_model_44	30526485053389444	174718301.9989304	30526485053389444	106528020.02453192	0.3951057091713098	2019-04-16	1000
90	XGBoost_grid_1_AutoML_20190416_020809_model_6	30568125576670464	174837426.13259462	30568125576670464	100303077.5131019	0.33426659012493537	2019-04-16	1000
91	GBM_grid_1_AutoML_20190416_022142_model_32	30693481455151964	175195552.04157433	30693481455151964	105918044.98934557	0.3982588563774573	2019-04-16	1000
92	GBM_grid_1_AutoML_20190416_022142_model_23	30792104298996820	175476791.3400425	30792104298996820	106658279.33083495	0.35339021053506464	2019-04-16	1000
93	XGBoost_grid_1_AutoML_20190416_020809_model_8	30837961061819440	175607406.05629206	30837961061819440	102545160.8488242	0.3474454962700268	2019-04-16	1000
94	XGBoost_grid_1_AutoML_20190416_022142_model_7	30979372644257904	176009581.1149436	30979372644257904	106196991.60582308	0.3506132213627436	2019-04-16	1000
95	GBM_grid_1_AutoML_20190416_022142_model_8	31000569888411100	176069786.98348874	31000569888411100	106226131.78089921	0.3514447570100346	2019-04-16	1000
96	GBM_grid_1_AutoML_20190416_020809_model_2	31046607464839012	176200475.21172866	31046607464839012	104285464.23909764	0.3461128962964271	2019-04-16	1000
97	XGBoost_grid_1_AutoML_20190416_015849_model_6	31255604065618384	176792545.27727798	31255604065618384	98474533.51041432	0.3276404595806521	2019-04-16	1000
98	XGBoost_grid_1_AutoML_20190416_021340_model_1	31655113752904720	177918840.35397914	31655113752904720	107453446.15319148	0.35440161149597976	2019-04-16	1000
99	GBM_grid_1_AutoML_20190416_022142_model_43	31656911160384904	177923891.4828048	31656911160384904	112748324.66398253		2019-04-16	1000
100	GBM_grid_1_AutoML_20190416_022142_model_24	31714797939382212	178086490.05295774	31714797939382212	109173328.49985024	0.3577895766098909	2019-04-16	1000
101	XGBoost_grid_1_AutoML_20190416_021340_model_11	31820119305873490	178381947.8138791	31820119305873490	103287060.16035834	2.1680413143117208	2019-04-16	1000
102	XGBoost_grid_1_AutoML_20190416_021340_model_3	31864613114687650	178506619.24614352	31864613114687650	106656095.85890256	0.3506573501920822	2019-04-16	1000
103	GBM_grid_1_AutoML_20190416_020809_model_7	32012409254671496	178920119.75926992	32012409254671496	112712050.01559491		2019-04-16	1000
104	GBM_grid_1_AutoML_20190416_021340_model_3	32152436247443828	179311004.2564143	32152436247443828	110644817.16134046		2019-04-16	1000
105	GBM_grid_1_AutoML_20190416_015849_model_3	32558287322821108	180439151.30265132	32558287322821108	112373045.5310324		2019-04-16	1000
106	GBM_grid_1_AutoML_20190416_022142_model_17	32561468382781344	180447965.85936165	32561468382781344	112799806.88835292		2019-04-16	1000
107	GBM_grid_1_AutoML_20190416_021340_model_8	32745711624916960	180957761.99134693	32745711624916960	112167299.67828412		2019-04-16	1000
108	GBM_grid_1_AutoML_20190416_022142_model_45	32787705320082620	181073756.57472456	32787705320082620	110587180.96718544	0.37124560469575935	2019-04-16	1000
109	GBM_grid_1_AutoML_20190416_021340_model_17	32872039617659396	181306479.80052835	32872039617659396	107872216.80728096	0.3615752164938271	2019-04-16	1000
110	GBM_grid_1_AutoML_20190416_020809_model_5	32985173396975956	181618207.77933016	32985173396975956	112538285.44875485	0.3896586371006099	2019-04-16	1000
111	GBM_grid_1_AutoML_20190416_022142_model_2	33079789012766830	181878500.6886928	33079789012766830	113693262.80883937		2019-04-16	1000
112	GBM_grid_1_AutoML_20190416_022142_model_36	33419180420831104	182809136.5901363	33419180420831104	115173081.47486418		2019-04-16	1000
113	DeepLearning_grid_1_AutoML_20190416_022142_model_1	33472516659834828	182954958.00834376	33472516659834828	115810843.78371704		2019-04-16	1000
114	GBM_grid_1_AutoML_20190416_015849_model_13	33738829909624892	183681327.0575561	33738829909624892	113382174.31065664		2019-04-16	1000
115	GBM_grid_1_AutoML_20190416_021340_model_11	33776648562943710	183784244.5993228	33776648562943710	114564769.50180468	0.40004936243263706	2019-04-16	1000
116	GBM_grid_1_AutoML_20190416_022142_model_15	33864607579324516	184023388.67471308	33864607579324516	116943660.30935553		2019-04-16	1000
117	GBM_grid_1_AutoML_20190416_022142_model_35	33894442567043230	184104433.8603588	33894442567043230	111378333.80154832		2019-04-16	1000
118	XGBoost_grid_1_AutoML_20190416_015849_model_5	33966688651325416	184300538.93389845	33966688651325416	104352528.27278836	2.172881641884881	2019-04-16	1000
119	GBM_grid_1_AutoML_20190416_022142_model_26	34101629538106356	184666265.29527897	34101629538106356	111531399.08795942	0.36625518386718775	2019-04-16	1000
120	GBM_5_AutoML_20190416_022142	34208443181175816	184955246.42782053	34208443181175816	110538987.57760292	0.36079883168513016	2019-04-16	1000
121	GBM_grid_1_AutoML_20190416_021340_model_2	34482983375350828	185695943.3465115	34482983375350828	117277179.5962654		2019-04-16	1000
122	GBM_grid_1_AutoML_20190416_022142_model_37	34488133664790810	185709810.3622714	34488133664790810	111527220.65917411	0.3899282843667369	2019-04-16	1000
123	GBM_5_AutoML_20190416_021340	34538689210600616	185845874.881851	34538689210600616	111112223.00821821	0.3605133175542463	2019-04-16	1000
124	GBM_grid_1_AutoML_20190416_021340_model_15	34600596949164356	186012356.97975647	34600596949164356	114962231.99415012	0.3789008835503118	2019-04-16	1000
125	GBM_grid_1_AutoML_20190416_021340_model_4	34671100241010244	186201772.92660305	34671100241010244	115758599.15593033	0.40242793431512697	2019-04-16	1000
126	GBM_grid_1_AutoML_20190416_022142_model_13	34701197804540548	186282575.1500675	34701197804540548	114392358.26177862	0.3747368579368073	2019-04-16	1000
127	GBM_grid_1_AutoML_20190416_015849_model_1	34734715309091520	186372517.57995737	34734715309091520	115267205.42110462	0.41537297463641937	2019-04-16	1000
128	GBM_5_AutoML_20190416_020809	34737944337337696	186381180.21232104	34737944337337696	111294493.87105602	0.36222999707383213	2019-04-16	1000
129	GBM_5_AutoML_20190416_015849	34827163429201804	186620372.49239916	34827163429201804	111692434.31671734	0.3621448348433773	2019-04-16	1000
130	DeepLearning_1_AutoML_20190416_021340	35595099347654640	188666635.49142608	35595099347654640	119520036.18148968		2019-04-16	1000
131	GBM_grid_1_AutoML_20190416_022142_model_9	35626910517518916	188750921.89846092	35626910517518916	119105439.68666166		2019-04-16	1000
132	DeepLearning_grid_1_AutoML_20190416_015849_model_3	35628622684222636	188755457.3627545	35628622684222636	119267856.53622822	0.4183762499070847	2019-04-16	1000
133	GBM_grid_1_AutoML_20190416_022142_model_33	35663207390736024	188847047.60926503	35663207390736024	116655635.51735081	0.390927670506487	2019-04-16	1000
134	GBM_grid_1_AutoML_20190416_021340_model_16	35663834881531904	188848708.97502032	35663834881531904	119902352.88373476		2019-04-16	1000
135	GBM_grid_1_AutoML_20190416_022142_model_1	35801345015597870	189212433.565022	35801345015597870	113768651.68717888	0.36793247728290257	2019-04-16	1000
136	DeepLearning_grid_1_AutoML_20190416_021340_model_2	35808317806942350	189230858.4954958	35808317806942350	118441684.36023596		2019-04-16	1000
137	GBM_grid_1_AutoML_20190416_022142_model_29	35832142424052240	189293799.2224052	35832142424052240	125409827.39207949		2019-04-16	1000
138	GBM_grid_1_AutoML_20190416_015849_model_5	36129171968493640	190076752.83551547	36129171968493640	120382051.66094068	0.4149424823328258	2019-04-16	1000
139	DeepLearning_1_AutoML_20190416_020809	36166709522931960	190175470.350232	36166709522931960	118219966.64228489	0.3982522032421204	2019-04-16	1000
140	DeepLearning_grid_1_AutoML_20190416_021340_model_6	36402500461789700	190794393.16130257	36402500461789700	118021989.91975611	0.4115798415963096	2019-04-16	1000
141	GBM_grid_1_AutoML_20190416_022142_model_11	36598894822229580	191308376.2469108	36598894822229580	120222202.693552	0.41692264825433145	2019-04-16	1000
142	GBM_grid_1_AutoML_20190416_022142_model_16	36625436498551400	191377732.5044672	36625436498551400	115775733.74308446	0.3729322755798492	2019-04-16	1000
143	GBM_grid_1_AutoML_20190416_021340_model_6	36719967222451000	191624547.54663092	36719967222451000	117048767.22912458	0.4134314251162081	2019-04-16	1000
144	DeepLearning_grid_1_AutoML_20190416_022142_model_5	36771513436915944	191758998.32058972	36771513436915944	118643061.44707844	0.3934281951360645	2019-04-16	1000
145	DeepLearning_grid_1_AutoML_20190416_020809_model_1	36853149944821960	191971742.5685925	36853149944821960	121679042.76206385		2019-04-16	1000
146	DeepLearning_1_AutoML_20190416_015849	37130153721913030	192691862.1060916	37130153721913030	119390220.25326052		2019-04-16	1000
147	GBM_grid_1_AutoML_20190416_020809_model_11	37280230266290820	193080890.47415027	37280230266290820	117701054.40458056	0.3814093544496499	2019-04-16	1000
148	GBM_grid_1_AutoML_20190416_021340_model_5	37387395898908760	193358206.18455467	37387395898908760	124224337.86216621	0.4476435810811893	2019-04-16	1000
149	XGBoost_grid_1_AutoML_20190416_021340_model_5	37568216817040930	193825222.3448768	37568216817040930	110076632.38969764	3.0696036677343503	2019-04-16	1000
150	GBM_grid_1_AutoML_20190416_022142_model_21	37986350615927656	194900873.82032865	37986350615927656	121843740.97858378		2019-04-16	1000
151	XGBoost_grid_1_AutoML_20190416_020809_model_5	38086467526589280	195157545.4000928	38086467526589280	115218830.11791714	3.0677499957995487	2019-04-16	1000
152	DeepLearning_grid_1_AutoML_20190416_015849_model_1	38181519300856110	195400919.39613825	38181519300856110	124307340.17945512		2019-04-16	1000
153	DeepLearning_1_AutoML_20190416_022142	38639816104092744	196570130.24387187	38639816104092744	121368338.19603576		2019-04-16	1000
154	DeepLearning_grid_1_AutoML_20190416_021340_model_1	38652330704461830	196601960.07278728	38652330704461830	119486570.63808572		2019-04-16	1000
155	DeepLearning_grid_1_AutoML_20190416_020809_model_3	38689752618325064	196697108.82045284	38689752618325064	125689464.10320136		2019-04-16	1000
156	DeepLearning_grid_1_AutoML_20190416_022142_model_3	38715653009740290	196762936.06708628	38715653009740290	122491723.14614023		2019-04-16	1000
157	DeepLearning_grid_1_AutoML_20190416_015849_model_4	39126230843777730	197803515.751813	39126230843777730	125113580.41558827		2019-04-16	1000
158	DeepLearning_grid_1_AutoML_20190416_015849_model_2	39184171037704500	197949920.52967465	39184171037704500	123575929.25352515		2019-04-16	1000
159	DeepLearning_grid_1_AutoML_20190416_022142_model_7	39551010224967130	198874357.88700145	39551010224967130	124469462.51111329	0.4356655490825999	2019-04-16	1000
160	DeepLearning_grid_1_AutoML_20190416_020809_model_2	39583937874646320	198957125.71970457	39583937874646320	122474280.91900894		2019-04-16	1000
161	GBM_grid_1_AutoML_20190416_022142_model_27	39796177266761224	199489792.38738316	39796177266761224	126444151.02433196		2019-04-16	1000
162	DeepLearning_grid_1_AutoML_20190416_022142_model_8	39888768274061770	199721727.09563115	39888768274061770	124670741.0877636	0.44200645171060055	2019-04-16	1000
163	GBM_grid_1_AutoML_20190416_021340_model_1	40144916725674470	200361964.26885635	40144916725674470	123884541.23955688	0.4452419795524665	2019-04-16	1000
164	DeepLearning_grid_1_AutoML_20190416_022142_model_2	40377087825299050	200940508.17418337	40377087825299050	126137333.97112451		2019-04-16	1000
165	DeepLearning_grid_1_AutoML_20190416_021340_model_3	40483442684282670	201204976.78805733	40483442684282670	125028501.71115029	0.4051530653073521	2019-04-16	1000
166	GBM_grid_1_AutoML_20190416_015849_model_2	40517783090088110	201290295.5685845	40517783090088110	125542813.86608344		2019-04-16	1000
167	GBM_grid_1_AutoML_20190416_021340_model_19	40959382450195620	202384244.5700643	40959382450195620	130689618.9160578		2019-04-16	1000
168	DeepLearning_grid_1_AutoML_20190416_022142_model_4	41070178000103040	202657785.44162333	41070178000103040	127821622.46822506	0.4126377340123407	2019-04-16	1000
169	DeepLearning_grid_1_AutoML_20190416_020809_model_4	41147554028435064	202848598.78351405	41147554028435064	128741191.89599232	0.4473386933276268	2019-04-16	1000
170	DeepLearning_grid_1_AutoML_20190416_021340_model_4	41450203932335660	203593231.54843745	41450203932335660	122674753.85159072	0.41471260492153494	2019-04-16	1000
171	GBM_grid_1_AutoML_20190416_021340_model_13	42112087578729510	205212298.79987583	42112087578729510	125506755.90958166		2019-04-16	1000
172	GBM_grid_1_AutoML_20190416_021340_model_10	42262114581365550	205577514.77573016	42262114581365550	134519155.92424047		2019-04-16	1000
173	DeepLearning_grid_1_AutoML_20190416_021340_model_7	43767942129380160	209207892.12976685	43767942129380160	132579427.81451428	0.4541206095649007	2019-04-16	1000
174	GBM_grid_1_AutoML_20190416_022142_model_12	43835300132260480	209368813.6572887	43835300132260480	130177891.74568056	0.4552408329507255	2019-04-16	1000
175	XGBoost_grid_1_AutoML_20190416_022142_model_15	44507575093653460	210968185.02715868	44507575093653460	124404776.65845464	4.818858837007665	2019-04-16	1000
176	DeepLearning_grid_1_AutoML_20190416_021340_model_5	44521576639132600	211001366.43901765	44521576639132600	128582524.11424474		2019-04-16	1000
177	DeepLearning_grid_1_AutoML_20190416_022142_model_6	45096322184143570	212358946.5601663	45096322184143570	143880078.91937596	0.5240228890992615	2019-04-16	1000
178	GBM_grid_1_AutoML_20190416_022142_model_42	45132562486517304	212444257.36300167	45132562486517304	135523253.1499177	0.5002424976728088	2019-04-16	1000
179	GBM_grid_1_AutoML_20190416_022142_model_3	45910269580722960	214266818.66477358	45910269580722960	128044402.36487097		2019-04-16	1000
180	XGBoost_grid_1_AutoML_20190416_022142_model_10	50637082331424640	225026848.02357394	50637082331424640	129566073.52060471	5.275268493927267	2019-04-16	1000
181	GBM_grid_1_AutoML_20190416_022142_model_5	51771798314553770	227534169.553836	51771798314553770	151624433.51145285		2019-04-16	1000
182	GBM_grid_1_AutoML_20190416_020809_model_3	52084985892576930	228221352.8410015	52084985892576930	143565390.35372362	0.5082964036929806	2019-04-16	1000
183	DeepLearning_grid_1_AutoML_20190416_015849_model_5	52579041440034500	229301202.43913788	52579041440034500	169670497.97604132	0.6270976247746434	2019-04-16	1000
184	GBM_grid_1_AutoML_20190416_022142_model_31	53234054690606170	230725062.9875441	53234054690606170	151299259.25518036	0.5674079387658498	2019-04-16	1000
185	GBM_grid_1_AutoML_20190416_020809_model_10	53534958462981370	231376227.0912493	53534958462981370	146194269.00201336	0.518590545855089	2019-04-16	1000
186	GBM_grid_1_AutoML_20190416_022142_model_39	53775459566840424	231895363.40091068	53775459566840424	154836629.96884874		2019-04-16	1000
187	GBM_grid_1_AutoML_20190416_020809_model_13	56822514259445430	238374734.94362912	56822514259445430	152776734.66150075	0.5517142785052354	2019-04-16	1000
188	GBM_grid_1_AutoML_20190416_015849_model_10	58246382415426400	241342873.13990942	58246382415426400	153255150.72056198	0.5427086649682205	2019-04-16	1000
